Abundance	cluster	gene
5.152	Normal	RABIF
4.846	Normal	RABIF
4.995	Normal	RABIF
4.853	Normal	RABIF
5.145	Normal	RABIF
5.726	Normal	RABIF
5.334	Normal	RABIF
5.473	Normal	RABIF
5.259	Normal	RABIF
4.964	Normal	RABIF
4.677	Normal	RABIF
5.177	Normal	RABIF
4.929	Normal	RABIF
4.764	Normal	RABIF
5.073	Normal	RABIF
5.036	Normal	RABIF
4.933	Normal	RABIF
5.315	Normal	RABIF
5.113	Normal	RABIF
5.12	Normal	RABIF
5.254	Normal	RABIF
5.346	Normal	RABIF
5.432	Normal	RABIF
5.699	Normal	RABIF
5.291	Normal	RABIF
5.396	Normal	RABIF
5.238	Normal	RABIF
5.022	Normal	RABIF
5.463	Normal	RABIF
5.11	Normal	RABIF
5.036	Normal	RABIF
4.625	Normal	RABIF
5.636	Normal	RABIF
5.531	Normal	RABIF
5.578	Normal	RABIF
5.34	Normal	RABIF
5.03	Normal	RABIF
5.158	Normal	RABIF
5.267	Normal	RABIF
4.768	Normal	RABIF
4.798	Normal	RABIF
5.354	Normal	RABIF
5.398	Normal	RABIF
4.871	Normal	RABIF
5.242	Normal	RABIF
5.545	Normal	RABIF
4.858	Normal	RABIF
4.895	Normal	RABIF
5.499	Normal	RABIF
5.117	Normal	RABIF
5.072	Normal	RABIF
5.182	Normal	RABIF
4.854	Normal	RABIF
5.383	Normal	RABIF
4.824	Normal	RABIF
5.309	Normal	RABIF
5.28	Normal	RABIF
5.045	Normal	RABIF
5.177	Normal	RABIF
4.975	Normal	RABIF
5.059	Normal	RABIF
5.293	Normal	RABIF
5.335	Normal	RABIF
5.204	Normal	RABIF
5.07	Normal	RABIF
5.757	Normal	RABIF
5.104	Normal	RABIF
5.152	Normal	RABIF
4.993	Normal	RABIF
4.886	Normal	RABIF
5.189	Normal	RABIF
5.109	Normal	RABIF
5.488	Normal	RABIF
5.604	Normal	RABIF
5.814	Normal	RABIF
5.662	Normal	RABIF
4.923	Normal	RABIF
5.01	Normal	RABIF
4.796	Normal	RABIF
5.37	Normal	RABIF
5.471	Normal	RABIF
5.538	Normal	RABIF
5.654	Normal	RABIF
5.39	Normal	RABIF
4.539	Normal	RABIF
5.045	Normal	RABIF
5.147	Normal	RABIF
4.663	Normal	RABIF
5.033	Normal	RABIF
5.01	Normal	RABIF
5.215	Normal	RABIF
4.825	Normal	RABIF
4.911	Normal	RABIF
5.079	Normal	RABIF
5.149	Normal	RABIF
5.194	Normal	RABIF
5.13	Normal	RABIF
5.158	Normal	RABIF
4.86	Normal	RABIF
5.272	Normal	RABIF
5.299	Normal	RABIF
5.576	Normal	RABIF
5.388	Normal	RABIF
4.911	Normal	RABIF
4.907	Normal	RABIF
5.53	Normal	RABIF
5.51	Normal	RABIF
5.339	Normal	RABIF
5.279	Normal	RABIF
5.518	Normal	RABIF
5.356	Normal	RABIF
5.255	Normal	RABIF
4.955	Normal	RABIF
4.823	Normal	RABIF
5.628	Normal	RABIF
5.166	Normal	RABIF
5.131	Normal	RABIF
4.979	Normal	RABIF
4.868	Normal	RABIF
4.923	Normal	RABIF
5.031	Normal	RABIF
6.756	Normal	RABIF
5.076	Normal	RABIF
4.925	Normal	RABIF
7.729	Tumor	RABIF
6.453	Tumor	RABIF
7.4	Tumor	RABIF
6.364	Tumor	RABIF
6.653	Tumor	RABIF
5.932	Tumor	RABIF
5.827	Tumor	RABIF
5.502	Tumor	RABIF
5.354	Tumor	RABIF
5.177	Tumor	RABIF
5.223	Tumor	RABIF
5.711	Tumor	RABIF
6.92	Tumor	RABIF
6.573	Tumor	RABIF
6.071	Tumor	RABIF
6.63	Tumor	RABIF
5.88	Tumor	RABIF
6.917	Tumor	RABIF
6.507	Tumor	RABIF
7.141	Tumor	RABIF
6.134	Tumor	RABIF
4.851	Tumor	RABIF
6.791	Tumor	RABIF
4.927	Tumor	RABIF
6.013	Tumor	RABIF
5.691	Tumor	RABIF
5.523	Tumor	RABIF
6.584	Tumor	RABIF
6.862	Tumor	RABIF
5.26	Tumor	RABIF
6.476	Tumor	RABIF
6.216	Tumor	RABIF
6.39	Tumor	RABIF
5.511	Tumor	RABIF
6.211	Tumor	RABIF
4.883	Tumor	RABIF
5.848	Tumor	RABIF
5.022	Tumor	RABIF
6.714	Tumor	RABIF
5.996	Tumor	RABIF
6.953	Tumor	RABIF
6.137	Tumor	RABIF
6.263	Tumor	RABIF
7.42	Tumor	RABIF
6.958	Tumor	RABIF
6.005	Tumor	RABIF
6.639	Tumor	RABIF
6.159	Tumor	RABIF
6.067	Tumor	RABIF
5.506	Tumor	RABIF
6.756	Tumor	RABIF
6.186	Tumor	RABIF
6.118	Tumor	RABIF
6.147	Tumor	RABIF
6.709	Tumor	RABIF
6.327	Tumor	RABIF
4.886	Tumor	RABIF
6.152	Tumor	RABIF
6.174	Tumor	RABIF
5.171	Tumor	RABIF
6.443	Tumor	RABIF
6.23	Tumor	RABIF
6.378	Tumor	RABIF
5.986	Tumor	RABIF
5.374	Tumor	RABIF
6.346	Tumor	RABIF
5.378	Tumor	RABIF
5.817	Tumor	RABIF
5.541	Tumor	RABIF
6.586	Tumor	RABIF
5.898	Tumor	RABIF
6.146	Tumor	RABIF
5.63	Tumor	RABIF
7.024	Tumor	RABIF
5.813	Tumor	RABIF
5.775	Tumor	RABIF
5.276	Tumor	RABIF
6.762	Tumor	RABIF
6.451	Tumor	RABIF
5.484	Tumor	RABIF
5.532	Tumor	RABIF
5.98	Tumor	RABIF
6.023	Tumor	RABIF
6.53	Tumor	RABIF
5.414	Tumor	RABIF
6.204	Tumor	RABIF
5.177	Tumor	RABIF
6.019	Tumor	RABIF
6.965	Tumor	RABIF
6.739	Tumor	RABIF
6.058	Tumor	RABIF
5.65	Tumor	RABIF
5.736	Tumor	RABIF
6.453	Tumor	RABIF
7.095	Tumor	RABIF
6.25	Tumor	RABIF
6.188	Tumor	RABIF
6.525	Tumor	RABIF
5.675	Tumor	RABIF
5.932	Tumor	RABIF
5.705	Tumor	RABIF
5.126	Tumor	RABIF
6.349	Tumor	RABIF
7.859	Tumor	RABIF
6.49	Tumor	RABIF
6.092	Tumor	RABIF
5.029	Tumor	RABIF
5.812	Tumor	RABIF
6.872	Tumor	RABIF
6.715	Tumor	RABIF
6.43	Tumor	RABIF
5.208	Tumor	RABIF
5.259	Tumor	RABIF
5.995	Tumor	RABIF
5.832	Tumor	RABIF
5.772	Tumor	RABIF
5.074	Tumor	RABIF
5.294	Tumor	RABIF
6.713	Tumor	RABIF
7.131	Tumor	RABIF
5.797	Tumor	RABIF
6.771	Tumor	RABIF
6.849	Tumor	RABIF
5.397	Tumor	RABIF
6.147	Tumor	RABIF
5.725	Tumor	RABIF
5.864	Tumor	RABIF
6.682	Tumor	RABIF
6.85	Tumor	RABIF
6.759	Tumor	RABIF
6.482	Tumor	RABIF
5.977	Tumor	RABIF
5.081	Tumor	RABIF
6.915	Tumor	RABIF
6.192	Tumor	RABIF
5.954	Tumor	RABIF
6.143	Tumor	RABIF
6.152	Tumor	RABIF
6.366	Tumor	RABIF
6.845	Tumor	RABIF
6.316	Tumor	RABIF
5.128	Tumor	RABIF
5.874	Tumor	RABIF
7.879	Tumor	RABIF
5.923	Tumor	RABIF
5.418	Tumor	RABIF
6.522	Tumor	RABIF
6.485	Tumor	RABIF
6.589	Tumor	RABIF
6.507	Tumor	RABIF
6.212	Tumor	RABIF
6.781	Tumor	RABIF
6.469	Tumor	RABIF
6.788	Tumor	RABIF
6.502	Tumor	RABIF
6.081	Tumor	RABIF
5.545	Tumor	RABIF
5.427	Tumor	RABIF
6.453	Tumor	RABIF
5.425	Tumor	RABIF
5.634	Tumor	RABIF
7.04	Tumor	RABIF
5.037	Tumor	RABIF
6.417	Tumor	RABIF
6.82	Tumor	RABIF
6.004	Tumor	RABIF
6.542	Tumor	RABIF
7.336	Tumor	RABIF
5.589	Tumor	RABIF
6.056	Tumor	RABIF
5.639	Tumor	RABIF
6.675	Tumor	RABIF
5.38	Tumor	RABIF
6.109	Tumor	RABIF
5.812	Tumor	RABIF
5.776	Tumor	RABIF
6.618	Tumor	RABIF
6.429	Tumor	RABIF
5.961	Tumor	RABIF
5.664	Tumor	RABIF
6.796	Tumor	RABIF
6.419	Tumor	RABIF
6.504	Tumor	RABIF
5.828	Tumor	RABIF
6.678	Tumor	RABIF
6.28	Tumor	RABIF
7.465	Tumor	RABIF
6.398	Tumor	RABIF
6.562	Tumor	RABIF
6.918	Tumor	RABIF
6.152	Tumor	RABIF
5.789	Tumor	RABIF
5.144	Tumor	RABIF
6.002	Tumor	RABIF
6.7	Tumor	RABIF
5.804	Tumor	RABIF
6.684	Tumor	RABIF
5.748	Tumor	RABIF
6.124	Tumor	RABIF
6.901	Tumor	RABIF
6.115	Tumor	RABIF
6.645	Tumor	RABIF
5.322	Tumor	RABIF
6.678	Tumor	RABIF
6.939	Tumor	RABIF
6.162	Tumor	RABIF
5.916	Tumor	RABIF
6.657	Tumor	RABIF
5.97	Tumor	RABIF
6.162	Tumor	RABIF
6.199	Tumor	RABIF
5.464	Tumor	RABIF
6.175	Tumor	RABIF
5.875	Tumor	RABIF
7.481	Tumor	RABIF
7.029	Tumor	RABIF
5.314	Tumor	RABIF
5.349	Tumor	RABIF
6.121	Tumor	RABIF
5.348	Tumor	RABIF
7.085	Tumor	RABIF
7.146	Tumor	RABIF
6.314	Tumor	RABIF
6.465	Tumor	RABIF
6.112	Tumor	RABIF
